29 1574948618 25058.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948619 25058.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948620 25058.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948621 25058.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948622 25058.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948623 33293.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948624 33293.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948625 33293.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948626 33293.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948627 33293.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948628 30548.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948629 30548.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948630 30548.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948631 30548.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948632 30548.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948633 28226.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948634 28226.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948635 28226.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948636 28226.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948637 28226.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948638 24172.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948639 24172.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948640 24172.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948641 24172.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948642 24172.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948643 26860.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948644 26860.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948645 26860.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948646 26860.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948647 26860.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948648 27895.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948649 27895.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948650 27895.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948651 27895.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948652 27895.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948653 24822.400000 -1.000000 -101.000000 0.000000 0.000000
29 1574948654 24822.400000 -1.000000 -101.000000 0.000000 0.000000
29 1574948655 24822.400000 -1.000000 -101.000000 0.000000 0.000000
29 1574948656 24822.400000 -1.000000 -101.000000 0.000000 0.000000
29 1574948657 24822.400000 -1.000000 -101.000000 0.000000 0.000000
29 1574948658 27148.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948659 27148.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948660 27148.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948661 27148.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948662 27148.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948663 22211.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948664 22211.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948665 22211.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948666 22211.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948667 22211.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948668 28403.600000 -1.000000 -101.000000 0.000000 0.000000
29 1574948669 28403.600000 -1.000000 -101.000000 0.000000 0.000000
29 1574948670 28403.600000 -1.000000 -101.000000 0.000000 0.000000
29 1574948671 28403.600000 -1.000000 -101.000000 0.000000 0.000000
29 1574948672 28403.600000 -1.000000 -101.000000 0.000000 0.000000
29 1574948673 26964.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948674 26964.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948675 26964.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948676 26964.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948677 26964.000000 -1.000000 -101.000000 0.000000 0.000000
29 1574948678 27456.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948679 27456.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948680 27456.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948681 27456.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948682 27456.800000 -1.000000 -101.000000 0.000000 0.000000
29 1574948683 24848.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948684 24848.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948685 24848.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948686 24848.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948687 24848.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948688 27549.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948689 27549.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948690 27549.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948691 27549.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948692 27549.200000 -1.000000 -101.000000 0.000000 0.000000
29 1574948693 26163.600000 -1.000000 -101.000000 0.000000 0.000000
29 1574948694 26163.600000 -1.000000 -101.000000 0.000000 0.000000
29 1574948757 3947.400000 -1.000000 3947.400000 3947.400000 0.000000
29 1574948756 3947.400000 -1.000000 3947.400000 3947.400000 0.000000
29 1574948755 3947.400000 -1.000000 3947.400000 3947.400000 0.000000
29 1574948754 3947.400000 -1.000000 3947.400000 3947.400000 0.000000
29 1574948753 3947.400000 -1.000000 3947.400000 3947.400000 0.000000
29 1574948752 4306.800000 -1.000000 4306.800000 4306.800000 0.000000
29 1574948751 4306.800000 -1.000000 4306.800000 4306.800000 0.000000
29 1574948750 4306.800000 -1.000000 4306.800000 4306.800000 0.000000
29 1574948749 4306.800000 -1.000000 4306.800000 4306.800000 0.000000
29 1574948748 4306.800000 -1.000000 4306.800000 4306.800000 0.000000
29 1574948747 25194.000000 -1.000000 25194.000000 25194.000000 0.000000
29 1574948746 25194.000000 -1.000000 25194.000000 25194.000000 0.000000
29 1574948745 25194.000000 -1.000000 25194.000000 25194.000000 0.000000
29 1574948744 25194.000000 -1.000000 25194.000000 25194.000000 0.000000
29 1574948743 25194.000000 -1.000000 25194.000000 25194.000000 0.000000
29 1574948742 26399.800000 -1.000000 26399.800000 26399.800000 0.000000
29 1574948741 26399.800000 -1.000000 26399.800000 26399.800000 0.000000
29 1574948740 26399.800000 -1.000000 26399.800000 26399.800000 0.000000
29 1574948739 26399.800000 -1.000000 26399.800000 26399.800000 0.000000
29 1574948738 26399.800000 -1.000000 26399.800000 26399.800000 0.000000
29 1574948737 27211.800000 -1.000000 27211.800000 27211.800000 0.000000
29 1574948736 27211.800000 -1.000000 27211.800000 27211.800000 0.000000
29 1574948735 27211.800000 -1.000000 27211.800000 27211.800000 0.000000
29 1574948734 27211.800000 -1.000000 27211.800000 27211.800000 0.000000
29 1574948733 27211.800000 -1.000000 27211.800000 27211.800000 0.000000
29 1574948732 22957.000000 -1.000000 22957.000000 22957.000000 0.000000
29 1574948731 22957.000000 -1.000000 22957.000000 22957.000000 0.000000
29 1574948730 22957.000000 -1.000000 22957.000000 22957.000000 0.000000
29 1574948729 22957.000000 -1.000000 22957.000000 22957.000000 0.000000
29 1574948728 22957.000000 -1.000000 22957.000000 22957.000000 0.000000
29 1574948727 20800.200000 -1.000000 20800.200000 20800.200000 0.000000
29 1574948726 20800.200000 -1.000000 20800.200000 20800.200000 0.000000
29 1574948725 20800.200000 -1.000000 20800.200000 20800.200000 0.000000
29 1574948724 20800.200000 -1.000000 20800.200000 20800.200000 0.000000
29 1574948723 20800.200000 -1.000000 20800.200000 20800.200000 0.000000
29 1574948722 28016.600000 -1.000000 28016.600000 28016.600000 0.000000
29 1574948721 28016.600000 -1.000000 28016.600000 28016.600000 0.000000
29 1574948720 28016.600000 -1.000000 28016.600000 28016.600000 0.000000
29 1574948719 28016.600000 -1.000000 28016.600000 28016.600000 0.000000
29 1574948718 28016.600000 -1.000000 28016.600000 28016.600000 0.000000
29 1574948717 24520.200000 -1.000000 24520.200000 24520.200000 0.000000
29 1574948716 24520.200000 -1.000000 24520.200000 24520.200000 0.000000
29 1574948715 24520.200000 -1.000000 24520.200000 24520.200000 0.000000
29 1574948714 24520.200000 -1.000000 24520.200000 24520.200000 0.000000
29 1574948713 24520.200000 -1.000000 24520.200000 24520.200000 0.000000
29 1574948712 28062.600000 -1.000000 28062.600000 28062.600000 0.000000
29 1574948711 28062.600000 -1.000000 28062.600000 28062.600000 0.000000
29 1574948710 28062.600000 -1.000000 28062.600000 28062.600000 0.000000
29 1574948709 28062.600000 -1.000000 28062.600000 28062.600000 0.000000
29 1574948708 28062.600000 -1.000000 28062.600000 28062.600000 0.000000
29 1574948707 26527.800000 -1.000000 26527.800000 26527.800000 0.000000
29 1574948706 26527.800000 -1.000000 26527.800000 26527.800000 0.000000
29 1574948705 26527.800000 -1.000000 26527.800000 26527.800000 0.000000
29 1574948704 26527.800000 -1.000000 26527.800000 26527.800000 0.000000
29 1574948703 26527.800000 -1.000000 26527.800000 26527.800000 0.000000
29 1574948702 23264.000000 -1.000000 23264.000000 23264.000000 0.000000
29 1574948701 23264.000000 -1.000000 23264.000000 23264.000000 0.000000
29 1574948700 23264.000000 -1.000000 23264.000000 23264.000000 0.000000
29 1574948699 23264.000000 -1.000000 23264.000000 23264.000000 0.000000
29 1574948698 23264.000000 -1.000000 23264.000000 23264.000000 0.000000
29 1574948697 26163.600000 -1.000000 26163.600000 26163.600000 0.000000
29 1574948696 26163.600000 -1.000000 26163.600000 26163.600000 0.000000
29 1574948695 26163.600000 -1.000000 26163.600000 26163.600000 0.000000
