13 1574948613 0.081645 14.400000 0.069467 0.116595 0.097375
16 1574948613 0.023556 14.400000 0.016520 0.034777 0.008303
13 1574948614 0.081645 14.400000 0.069467 0.116595 0.097375
16 1574948614 0.023556 14.400000 0.016520 0.034777 0.008303
13 1574948615 0.081645 14.400000 0.069467 0.116595 0.097375
16 1574948615 0.023556 14.400000 0.016520 0.034777 0.008303
13 1574948616 0.081645 14.400000 0.069467 0.116595 0.097375
16 1574948616 0.023556 14.400000 0.016520 0.034777 0.008303
13 1574948617 0.081645 14.400000 0.069467 0.116595 0.097375
16 1574948617 0.023556 14.400000 0.016520 0.034777 0.008303
13 1574948618 0.103257 31.200000 0.074865 0.164447 0.343731
16 1574948618 0.033000 30.800000 0.017903 0.079565 0.037881
13 1574948619 0.103257 31.200000 0.074865 0.164447 0.343731
16 1574948619 0.033000 30.800000 0.017903 0.079565 0.037881
13 1574948620 0.103257 31.200000 0.074865 0.164447 0.343731
16 1574948620 0.033000 30.800000 0.017903 0.079565 0.037881
13 1574948621 0.103257 31.200000 0.074865 0.164447 0.343731
16 1574948621 0.033000 30.800000 0.017903 0.079565 0.037881
13 1574948622 0.103257 31.200000 0.074865 0.164447 0.343731
16 1574948622 0.033000 30.800000 0.017903 0.079565 0.037881
13 1574948623 0.154709 34.600000 0.076745 0.239147 0.874803
16 1574948623 0.043458 33.800000 0.024509 0.119404 0.073247
13 1574948624 0.154709 34.600000 0.076745 0.239147 0.874803
16 1574948624 0.043458 33.800000 0.024509 0.119404 0.073247
13 1574948625 0.154709 34.600000 0.076745 0.239147 0.874803
16 1574948625 0.043458 33.800000 0.024509 0.119404 0.073247
13 1574948626 0.154709 34.600000 0.076745 0.239147 0.874803
16 1574948626 0.043458 33.800000 0.024509 0.119404 0.073247
13 1574948627 0.154709 34.600000 0.076745 0.239147 0.874803
16 1574948627 0.043458 33.800000 0.024509 0.119404 0.073247
13 1574948628 0.197141 31.400000 0.085845 0.350725 1.275785
16 1574948628 0.053255 32.000000 0.021001 0.122419 0.105929
13 1574948629 0.197141 31.400000 0.085845 0.350725 1.275785
16 1574948629 0.053255 32.000000 0.021001 0.122419 0.105929
13 1574948630 0.197141 31.400000 0.085845 0.350725 1.275785
16 1574948630 0.053255 32.000000 0.021001 0.122419 0.105929
13 1574948631 0.197141 31.400000 0.085845 0.350725 1.275785
16 1574948631 0.053255 32.000000 0.021001 0.122419 0.105929
13 1574948632 0.197141 31.400000 0.085845 0.350725 1.275785
16 1574948632 0.053255 32.000000 0.021001 0.122419 0.105929
13 1574948633 0.204741 29.200000 0.090109 0.397255 1.308122
16 1574948633 0.058435 29.800000 0.020780 0.163874 0.119796
13 1574948634 0.204741 29.200000 0.090109 0.397255 1.308122
16 1574948634 0.058435 29.800000 0.020780 0.163874 0.119796
13 1574948635 0.204741 29.200000 0.090109 0.397255 1.308122
16 1574948635 0.058435 29.800000 0.020780 0.163874 0.119796
13 1574948636 0.204741 29.200000 0.090109 0.397255 1.308122
16 1574948636 0.058435 29.800000 0.020780 0.163874 0.119796
13 1574948637 0.204741 29.200000 0.090109 0.397255 1.308122
16 1574948637 0.058435 29.800000 0.020780 0.163874 0.119796
13 1574948638 0.211606 30.000000 0.106550 0.331238 1.439209
16 1574948638 0.058154 30.000000 0.022476 0.178368 0.127613
13 1574948639 0.211606 30.000000 0.106550 0.331238 1.439209
16 1574948639 0.058154 30.000000 0.022476 0.178368 0.127613
13 1574948640 0.211606 30.000000 0.106550 0.331238 1.439209
